id,name,artist,release-date,release-country,duration,label,genre,tracks
lastFM_41888,The Natural Lubricant (An Apocalyptic Adventure Beyond Sodom And Gomorrah),Gay For Johnny Depp,,,903,,,"['Hey Sailor!', 'No Teeth Thumbs Up', 'Sex in Your Mouth', 'Nothing Worse Than a Whining Boy', 'Shh, Put The Shiv To My Throat', ""Fucking Isn't Cheating""]"
lastFM_41908,*popular* Data recovery,D-Passion,,,4637,,,"[""What's Going On ?"", 'Put Things Right', 'Fuck The Free World', 'People of faith', 'Designed to Fail', 'Straight in your Face', 'Blacklist Amok', 'Realism', 'Infection', 'Change history', 'Unstoppable', 'This is the day', 'Take the risk', 'Future-proof']"
lastFM_41921,- new - Tourists,Marinada,,,,,,[]
lastFM_41942,Low Frequencies EP,Swyft,,,,,,[]
lastFM_41945,Frequencies,Biosphere,,,,,,[]
lastFM_41949,BBC Sessions,T. Delgados,,,1543,,,"['Primary Alternative', 'Lazarwalker', 'Indian Fables', 'Under Canvas Under Wraps', 'Sucrose', 'Teen Elf', 'Thirteen Gliding Principles', 'Friendly Conventions', 'Tempered; Not Tamed', 'Falling and Landing']"
lastFM_41955,Fallen Christ,Sprovod,,,,,,[]
lastFM_41959,When the Dust Settles,Sound Tribe Sector 9,,,,,,[]
lastFM_41960,The Future Trance,Marti C.,,,,,,[]
lastFM_41963,New  Classics,"James ""Sugar Boy"" Crawford",,,1931,,,"['Morning Star', 'You Gave Me Love', ""She's Gotta Wobble (When She Walks)"", ""I Don't Need You"", 'The Facts', ""It's Over"", 'I Need Your Love', 'I Have A Feeling', 'No One But You Dear', ""She's The One"", 'You Made Me Love You', 'No One To Love Me', 'Feeling Sad', 'Early Sunday Morning']"
lastFM_41964,Butterfly,Bionic Boogie,,,3463,,,"['Hot Butterfly', 'Chains', 'When The Shit Hits The Fan (Rocket Pocket)', 'Paradise', 'Cream (Always Rises To The Top) ((Remix number two))', 'Fess up to the boogie', 'Hot Butterfly (Disco Remix)', 'Chains ((Spectacular remix by Gregg Diamond))', 'Chains ((Disco remix by Jim Burgess))']"
lastFM_41967,Visions,Astral S.,,,2121,,,"['The Towers', 'Channel Sleep', 'Visions', '... They All Await Me When I Break The Shackles Of Flesh']"
lastFM_41969,Of Resurrection,Pukelization,,,2183,,,"['Civilization Decay', 'Unseen Wall', 'Floating On The Hand', 'Extract The Enemy Inside', 'Behind The Bush', 'Spearheaded', 'Internal Grind', 'PUTRIDITY', 'Chomo Langma', 'Hatred Towers', 'Storm Of Resurrection', 'Bury Bones And Construct']"
lastFM_41971,Every,E. Prydz,,,1238,,,"['Every Day (Radio Edit)', 'Every Day', 'Every Day (Andy C Remix)', 'We Are Mirage']"
lastFM_41981,Souled Out,The Righteous Brothers,,,,,,[]
lastFM_41986,She's So Unusual / True Colors,C. Lauper,,,5468,,,"['Money Changes Everything', 'Girls Just Want to Have Fun', 'When You Were Mine', 'Time After Time', 'She Bop', 'All Through the Night', 'Witness', ""I'll Kiss You"", ""He's so Unusual"", 'Yeah Yeah', 'Money Changes Everything', 'She Bop (Live)', 'All Through the Night (live)', 'Change of Heart', ""Maybe He'll Know"", 'Boy Blue', 'True Colors', 'Calm Inside the Storm', ""What's Going On (Featuring Chuck D)"", 'Iko Iko', 'The Faraway Nearby', '911', 'One Track Mind']"
lastFM_42000,Let's Start II Dance Again / Let's Start the Dance (Remix) / Let's Start the Dance III,Hamilton Bohannon,,,,,,[]
lastFM_42001,Dragon Dance /  Of Time,MCDC,,,,,,[]
lastFM_42009,The Good Life With The Drifters,T. Drifters,,,1422,,,"['Quando, Quando, Quando', 'On The Street Where You Live', 'I Wish You Love', 'Tonight', 'More', 'What Kind of Fool Am I?', 'The Good Life', 'As Long as She Needs Me', 'Saturday Night At The Movies (Single/LP Version)']"
lastFM_42011,Liberation,Smoke Feathers,,,1972,,,"['Liberation Theology', 'South America', 'Light Over Me', 'The Border', 'Faint Heart', 'We Will Maintain', 'Islands In Her Eyes', 'Thunder', 'Once Revolutionary']"
lastFM_42012,Psycho C. -  Nightmare EP,Psycho C.,,,,,,[]
lastFM_42019,Moving In  Spirit,T. Timothy Wright Concert Choir,,,,,,[]
lastFM_42022,Songs From  Beyond,Bindu,,,2498,,,"['Blissful Beginning Of The Day', 'Spanish Heritage', 'Beloved One', 'Giro 413', 'Autumn', 'From My Heart', 'Deep Blue', 'Cagnes Sur Mer', 'Goodbye Spaghetti', 'Pizza Again']"
lastFM_42048,Album: Under My Skin,Mark Lambert,,,2642,,,"['I Love Paris', ""I've Got You Under My Skin"", 'In the Wee Small Hours of the Morning', 'Sunshine Of Your Love', 'Tenderly', 'But Not For Me (Intro)', 'But Not For Me', 'This Nearly Was Mine', 'Without a Song', 'Tight']"
lastFM_42054,*popular* Gemini: Both Sides,Sandra St. Victor,,,3188,,,"[""Slippin' Intro"", ""Slippin' Into Darkness"", 'If You Loved Yourself More', 'Childs Gotta Gun', 'Dizzy f/Roy Ayers & Donald Byrd', 'Move Me', ""Keep Playin' Me"", ""They're Cool"", 'Holding Out', 'Molasses Rain', ""Conversation With 'G'"", 'Forgiving Light']"
lastFM_42070,Supernatural,Alien Crime Syndicate,,,,,,[]
lastFM_42073,Visions / World Destroyed,ÃƒÂ¦on nought,,,,,,[]
lastFM_42085,Cruising California (Bumpin' In My,T. Offspring,,,210,,,"[""Cruising California (Bumpin' in My Trunk)""]"
lastFM_42091,The Significance of Denavigation,T. Moonband,,,487,,,"['Midsummer Field', 'In Your Arms']"
lastFM_42112,My Favourite Classics,James L.,,,,,,[]
lastFM_42127,Americana,L. Russell,,,,,,[]
lastFM_42133,Visions of Pain,Dark Mirror,,,,,,[]
lastFM_42136,The Spirit of Django,Diknu Schneeberger T.,,,2825,,,"['First Love', ""Lulu's Swing"", 'Joseph, Joseph', ""I'll See You In My Dreams"", 'Made For Wesley', 'Micro', 'La Gitane', 'Artillerie Lourde', 'Minor swing', 'Minor Blues', ""Django's Tiger"", 'Bossa dorado', ""Viper's dream"", '280 Se']"
lastFM_42138,Vessels Of Light And Decay,Indesinence,,,3724,,,"['Flux', 'Paradigms', 'Vanished Is The Haze', 'Communion', 'La Madruaga Eterna', 'Fade (Further Beyond)', 'Unveiled']"
lastFM_42145,*popular* Free Spirit,Hudson-Ford,,,,,,[]
lastFM_42146,Got To Let Go,C. Gainsbourg,,,414,,,"['Got To Let Go', 'Got to Let Go (live at Motorbass studio)']"
lastFM_42158,Insomniac,F. Martiniq,,,,,,[]
lastFM_42159,Feste fallen,Eugen,,,657,,,"['Feste fallen', 'Wolke 9', 'Fernsehturm']"
lastFM_42180,The Scientists o. Modern Music -  Electronic Sunset,The Scientists o. Modern Music,,,1355,,,"['Easy', 'Number One', 'Technology Illiterate', 'Live All Night', 'For You', 'Easy (Electricramjet Remix)']"
lastFM_42181,Early Classics,Marvin G.,,,2852,,,"['How Sweet It Is (To Be Loved By You)', 'No Good Without You', ""I'll Take Care Of You"", ""You've Been A Long Time Coming"", 'Lucky Lucky Me (Original 1965 Version)', 'Little Darling (I Need You)', 'Stubborn Kind of Fellow', 'Never Let You Go (Sha Lu Bop)', ""I'm Yours, You're Mine"", ""Wherever I Lay My Hat (That's My Home)"", 'One Of These Days', ""Get My Hands On Some Lovin'"", ""She's Got To Be Real"", 'Can I Get A Witness', ""Now That You've Won Me"", ""You're A Wonderful One"", 'Stepping Closer To Your Heart', 'Need Somebody']"
lastFM_42192,El  de ParÃƒÂ­s,S. GimÃƒÂ©nez,,,,,,[]
lastFM_42193,What  Do With the Future,D. Cassette,,,437,,,['What to Do With the Future (Deep Herman Remix)']
lastFM_42212,Experience,Yolanda Adams,,,3883,,,"['I Believe I Can Fly (LP feat. Gerald Levert)', 'Already Alright (Live Version)', 'Continual Praise (Live Version)', 'Fragile Heart (Live Version)', 'What About The Children? (LIve Version)', 'Ye Of Little Faith (Live Version)', 'Open My Heart (Live Version)', 'That Name (Live Version)', 'In The Midst Of It All (Live Version)', 'Yeah (Live Version)', 'I Believe I Can Fly (Live Version']"
lastFM_42213,Traveller,Arthur K. Quartet,,,3334,,,"[""I Believe Ya'"", 'Djailo Feast', 'Ijinna', 'Crinkum Crankum', 'A Hand For Santiago', 'Hermeto', 'Mary Louise', 'Can Festis', ""Lucy's Back"", 'Bonus Track']"
lastFM_42220,Detroit Grand Prix,F. Flowers,,,,,,[]
lastFM_42227,Breakaway,B. Pig,,,,,,[]
lastFM_42241,Confessions EP,Lazaro Casanova,,,,,,[]
lastFM_42245,Nightmare,Air-Raid,,,,,,[]
lastFM_42250,Surrender EP,SKingz,,,,,,[]
lastFM_42253,JUDGEMENT,lynch.,,,401,,,"['JUDGEMENT', 'dazzle']"
lastFM_42263,The Woodstock  Live,Jefferson Airplane,,,3328,,,"['White Rabbit', 'This Is My Life', 'Today', 'Somebody to Love', ""Don't Slip Away"", 'Would You Love Me', '3/5 Of A Mile In Ten Seconds', 'Get Together', 'My Best Friend', 'Plastic Fantastic Lover', 'Ride', 'She Has Funny Cars', ""What You're Asking"", 'What Do You Want With Me', 'High Flying Bird', ""You're So Loose""]"
lastFM_42280,Unusual Conditions,Salakavala,,,,,,[]
lastFM_42290,The Blackbird Diaries,David A. Stewart,,,,,,[]
lastFM_42294,Spawn of Resurrection,Insepulto,,,1948,,,"['Epitome of Rigor Mortis', 'Orthodox', 'The Posthumous Trinity', 'Corrupting the Righteous', 'Religious Pedophile', 'Misanthropic', 'Sumerian Throne of Evil', 'Insepulto (The Devilish Enthronement)', 'Misfortune at the Abode of Sorrow', 'Illumination Through Flagellation']"
lastFM_42308,...And,G. Waller,,,,,,[]
lastFM_42330,England Keep  Bones,Frank Turner,,,1838,,,"['Eulogy', 'Peggy Sang the Blues', 'I Still Believe', 'Rivers', 'I Am Disappeared', 'English Curse', 'One Foot Before the Other', 'If Ever I Stray', 'Wessex Boy']"
lastFM_42331,Remasters,L. Zeppelin,,,0,,,[]
lastFM_42370,Hardcore Republic (Hellbound  2012),O. Techichi,,,,,,[]
lastFM_42377,Dream Of The Butterfly,D. Mingyue Liang,,,,,,[]
lastFM_42379,Mad About The Boy: The Complete Recordings Vol. 3 1932-1943,NoÃƒÂ«l Coward,,,,,,[]
lastFM_42383,Dogs Outside,T. Sickafoose,,,,,,[]
lastFM_42385,The Chronic / Work it,T. Cryptic Yeast,,,86,,,"['The Chronic', 'Work it']"
lastFM_42386,Happiness Loves Solitude,Loopool,,,,,,[]
lastFM_42390,Empire Of The Obscene,Revocation,,,3348,,,"['Unattained', 'Tail From The Crypt', 'Exhumed Identity', 'Fields Of Predation', 'Alliance In Tyranny', 'Suffer These Wounds', 'Summon the Spawn', 'None Shall Be Spared (All Shall Be Speared)', 'Stillness', 'Age Of Iniquity', 'Empire of the Obscene']"
lastFM_42393,Republica Cafe,Dezarate,,,1613,,,"['Calidas Influencias', 'Groove On Heaven', 'Tolerance', 'Caffe Express']"
lastFM_42399,The Singles Collection,Billie Piper,,,,,,[]
lastFM_42409,Bodka Spiritual EP,Sonodab,,,1729,,,"['Soul Cat', 'Funkman', 'Sunsee', 'Bodka Spiritual']"
lastFM_42421,Garbage Collage,The Screamin' Mee-Mees,,,3772,,,"['Struck Out (Again)', 'Be Retarded', ""C'mon Jimmy"", 'A Group Of Women', 'Disco For Drunks', 'No Known Antidote', 'Mouth Song', 'Money Back Guarantee', 'I Drink Sody', 'Too Young To Shave Part Two', ""Breathin' Bag"", ""I've Been A Rollin' Stone"", 'You Wish That You Was You', 'Untitled', 'Daisy Mae', 'Dirty Socks', 'Smokey Nightclub', 'James Brown', 'Pipeline', 'The Jerseyville Bake-Off', 'The Radiator Song', ""Why Can't A Watermelon Pray?"", ""I'll See You In My Dreams""]"
lastFM_42428,Under My Skin,Winterville,,,484,,,"['Under My Skin', 'Stand Here And Wait']"
lastFM_42439,The Funeral Domine,Maligno,,,1965,,,"['The Beginning', 'Shine', 'Great White Throne', 'Transmutation', 'The Curse', 'Emperors Fall', 'We Shall Descend']"
lastFM_42440,Silence of the World Beyond,A. Canorous Quintet,,,2518,,,"['Silence of the World Beyond', 'Naked With Open Eyes', 'Spellbound', ""the Orchid's Sleep"", 'the Black Spiral', 'the Last Journey', 'in the Twilight of Fear', 'Burning, Emotionless', 'Dream Reality']"
lastFM_42447,Punkhart -  California dreaming,Punkhart,,,,,,[]
lastFM_42449,Of Love And Empire,Julie Ritter,,,2257,,,"['Bed', 'As You Please', 'Cry Baby Cry', 'Gone', 'Drag Me Down', 'Play My Favorite Song', 'Seeing Stars', ""I'm An Angel"", 'Aeroplane', 'Jesus of New York']"
lastFM_42454,Float Like a Butterfly,Pama International,,,1758,,,"['Float Like a Butterfly', 'I Found Sunshine', 'Soul & Inspiration', 'Burn My Hosue Down (To Build Another)', 'Get Up', 'Man Bites Dog', ""It's Going to Be Beautiful"", 'Second Chance', 'Truly, Madly, Deeply']"
lastFM_42459,And a Cast of Thousands,L. Stephens,,,1930,,,"['The World Famous Soul Transplant', 'Medicine Man', 'Simple Song', 'Handful of Friends', 'Oh Lord', 'Jumping Jack Flash', 'Sweet Love of Mine', 'Chunk of Funk']"
lastFM_42462,The Fallen Acrobat,J. Barnes,,,2039,,,"['The Fallen Acrobat', 'Wait For Her', 'Games We Play On Road Trips', 'For Centuries', 'Anyway...', 'Burning Leaves', 'Peaceful Protest', 'Ambition Is Poisonous', 'Matthew', 'A Ceiling Lit With Stars']"
lastFM_42469,Voodoo Beans,Voodoo Swing,,,2357,,,"[""Doin' 50 Per"", '18 Wheels', 'Desert Hot Rod Race', 'Down With The Blues', 'Vale of Tears', 'Jitterbug All Night Long', 'My Wild Cat Walk', ""Hillbilly Rock n' Roll"", 'Another Day', 'Crazy Little Mama', ""Spoilin' for a Fight"", 'Voodoo Beans']"
lastFM_42470,The Battle  Thermopylae: The Chronicle,Sacred Blood,,,2969,,,"['The Defenders of Thermopylae', 'Land of the Brave', 'Hordes of Evil', 'Oracle', 'Spartan Warlord', 'Sacred Blood', 'Heroic Spirit', 'Blades in the Night', ""Warrior's Song"", 'Gates of Fire']"
lastFM_42483,Perdition  the Sublime,Sophicide,,,2618,,,"['The Art of Atrocity', 'Within Darkness', 'Perdition of the Sublime', 'Of Lust and Vengeance', 'Execration', 'Blood for Honour', 'Freedom of Mind', 'Folie ÃƒÂ¡ Deux', ""Lafayette's Deception"", 'Dawn of a New Age', 'The Essence of Warfare']"
lastFM_42500,Dave Stewart And The Spiritual Cowboys,Dave Stewart A. The Spiritual Cowboys,,,,,,[]
lastFM_42536,Album: Singles A's and B's,Love Affair,,,,,,[]
lastFM_42539,I Give Up Myself,Poppy Perezz,,,,,,[]
lastFM_42549,Instinct o. Survival -  North of Nowhere...,Instinct o. Survival,,,2236,,,"['Human?', 'Suffocation', 'Old, Lonely, Embittered', 'lifeless bodies', 'North Of Nowhere', 'Pain', 'broken', 'retaliation', 'Not Welcome']"
lastFM_42554,*popular* happiness is easy,Digital S.,,,1014,,,"['Golden Area', 'P46', 'Yes Sir Sirty Sir (M-Flux Remix)']"
lastFM_42555,Let The Sunshine In / Broken,T. Randazzo,,,,,,[]
lastFM_42559,Mystic Brothers Magick Sister,Elekibass,,,,,,[]
lastFM_42570,The Eternal,Nomad S.,,,3220,,,"['The Vigil', 'Sigma Draconis', 'Comatose Souls', ""Can't Turn the Tide"", 'Guilty As Sin', 'Winds of Golgotha', 'The Eternal Return', 'Throne of Judgement']"
lastFM_42574,Tadeo -  Out Of Time And Space,Tadeo,,,,,,[]
lastFM_42609,Collection 68/76,Deep Purple,,,3867,,,"['One More Rainy Day (2000 Digital Remaster)', 'Kentucky Woman (1998 - Remaster)', 'Wring That Neck (1998 Digital Remaster)', 'Hallelujah (2002 - Remaster)', 'April (Part 1) (2002 Digital Remaster)', 'Black Night  (2002 Digital Remaster)', 'Speed King (2002 Digital Remaster)', 'Strange Kind of Woman (2002 - Remaster)', ""I'm Alone (2002 Digital Remaster)"", 'Fireball (2002 Digital Remaster)', 'When A Blind Man Cries (2002 Digital Remaster)', 'Woman From Tokyo (Single Edit) (2002 Digital Remaster)', 'Black Night (Live) (2002 Digital Remaster)', 'Might Just Take Your Life (Single Edit) (2002 Digital Remaster)', 'You Keep On Moving (2002 Digital Remaster)', 'Love Child (2002 Digital Remaster)']"
lastFM_42622,Sunrise,Lee Walls,,,,,,[]
lastFM_42631,*popular* Visions of Dunkelheit,Lodge D.,,,877,,,"['The Hidden Moriarty Of Everyone', 'Blue Eyed Girls On A Dead End Street', 'Mason Word', 'The Templar House']"
lastFM_42644,Spirit Dreams Inside -Another Dream-,L'Arc~en~Ciel,,,224,,,['Spirit dreams inside -another dream-']
lastFM_42645,Beyond The Rising Sun,M. Bolan,,,,,,[]
lastFM_42653,None Shall Escape the Judgement / Every Rasta Is a Star,Johnny Clarke,,,,,,[]
lastFM_42654,Millennium Edition,John Miles,,,4302,,,"['Music', 'Slow Down', 'Remember Yesterday', 'Highfly', ""Can't  Keep a Good Man Down"", 'No Hard Feelings', ""C'est la vie"", ""It's Not Called Angel"", 'Manhattan Skyline', ""Don't Give Me Your Sympathy"", 'Do It Anyway', 'Satisfied', ""If You Don't Need Lovin'"", 'Everybody Wants Some More', 'Bad Blood', 'Stand Up (And Give Me A Reason)', 'Oh Dear!', 'Rebel']"
lastFM_42672,The Singles Collection 1981 -,K. Wilde,,,2331,,,"['The Second Time', 'Rage To Love', ""You Keep Me Hangin' On"", 'Another Step (Closer To You)', 'You Came', 'Never Trust A Stranger', 'Four Letter Word', 'Love Is Holy', ""If I Can't Have You"", 'In My Life']"
lastFM_42691,Relation ContractÃƒÂ©e,Vomir,,,,,,[]
lastFM_42702,Alligatoren in der Kanalisation,Gerhard SchÃƒÂ¶ne,,,3284,,,"['Kollwitz-Platz (Instrumental)', 'Alligatoren in der Kanalisation', 'Max Motzer aus unserer StraÃƒÅ¸e', 'TÃƒÂ¶dliches Preisausschreiben', 'Das Schiff', 'Rattenwurst', 'Die rÃƒÂ¤tselhaften schwarzen Opel', 'Der Taxifahrer-Engel', 'Die unterirdische Stadt', 'Schwarzer Rabe', 'Die Nachricht', 'Metro Moskau-Paris', 'Da liecht wer', 'Die Verschwundene Braut', 'In Memoriam Heinz', 'Das Verwunschene Kino', 'Alians', 'Kaum zu glauben, aber wahr', 'Kudamm (Instrumental)']"
lastFM_42707,The Great Escape   Motion Picture Soundtrack),Elmer Bernstein,,,,,,[]
lastFM_42718,Your Mind and We Belong Together,Love,,,,,,[]
lastFM_42727,"Divine Wintertime  Through The Woods, Towards The Dawn",Immortal S.,,,,,,[]
lastFM_42729,Enemies Of The Indestructible,Exium,,,,,,[]
lastFM_42735,*popular* Frosting On The Beater,The Posies,,,2925,,,"['Dream All Day', 'Solar Sister', 'Flavor Of The Month', 'Love Letter Boxes', 'Definite Door', 'Burn & Shine', 'Earlier Than Expected', '20 Questions', 'When Mute Tongues Can Speak', 'Lights Out', 'How She Lied By Living', 'Coming Right Along']"
lastFM_42740,J. Loussier -  Plays Bach Encore!,J. Loussier,,,4530,,,"['Little Fugue in G Minor, BWV 578', 'Concerto In F Minor, BWV 1056: Allegro', 'Concerto in F minor, BWV 1056: Largo', 'Concerto in F minor, BWV 1056: Presto', 'Concerto in C Minor, BWV 1060: Allegro', 'Concerto in C minor, BWV 1060: Adagio', 'Concerto in C Minor, BWV 1060: Allegro', 'Partita in B-flat major, BWV 825: Andante-Allemande', 'Partita in B-flat major, BWV 825: Courante', 'Partita in B-flat major, BWV 825: Sarabande', 'Partita in B-flat major, BWV 825: Minuet I', 'Partita in B-flat major, BWV 825: Minuet II', 'Partita in B-flat major, BWV 825: Gigue', 'Concerto for Violin and Percussion: Prague', ""Concerto for Violin and Percussion: L'Homme nu"", 'Concerto for Violin and Percussion: Buenos Aires, Tango', 'Concerto for Violin and Percussion: Tokyo', 'Concerto for Violin and Percussion: Tableaux VÃƒÂ©nitiens', 'Trumpet Concerto: Allegro', 'Trumpet Concerto: Slow', 'Trumpet Concerto: Finale']"
lastFM_42742,Andre Crom -  Back To The Future,Andre Crom,,,,,,[]
lastFM_42746,Nocturnes,FrÃƒÂ©dÃƒÂ©ric Chopin,,,,,,[]
lastFM_42755,Standing Ovation: The Greatest Songs From The Stage,S. Boyle,,,2617,,,"['Somewhere Over The Rainbow', 'The Winner Takes It All', 'Send In The Clowns', 'The Music Of The Night', 'Bring Him Home', 'Memory', 'As Long as He Needs Me', 'All I Ask Of You', 'Out Here On My Own', ""You'll Never Walk Alone"", 'This Is the Moment']"
lastFM_42756,A World Out of Time,Eternal Tapestry,,,1773,,,"['When I Was In Your Mind', 'Planetoid 127', 'The Weird Stone', 'When Gravity Fails', 'The Currents of Space']"
lastFM_42759,Broken Waters Of Mykines,Prosymna,,,,,,[]
lastFM_42762,Let Love In,Nick Cave .,,,,,,[]
lastFM_42778,Drexxel -  Big Trouble In Little Aix EP,Drexxel,,,335,,,['Nebular']
lastFM_42783,World  In Trouble,George N.,,,,,,[]
lastFM_42817,The Rose Experience,Case,,,3489,,,"['Be That Man', 'Lovely', 'DÃƒÂ©jÃƒÂ\xa0 Vu', ""Betcha Don't Know Y"", 'Let Me Down Easy', 'Turns Me On', ""I Can't"", 'Shoulda Known Better', 'Me & You', 'Smile', 'Waiting (Interlude)', 'Can I Be', ""Can't Believe"", 'Place To Stay']"
lastFM_42835,Cat on Form -  A Butterfly Kiss the Tar of a Thousand Births,Cat on Form,,,490,,,"['Everything Has a History', 'Oh No! Telephone Rings', 'Soiled Skulls']"
lastFM_42853,P. LaBelle -  The Spirit's In It,P. LaBelle,,,2843,,,"[""Spirit's in It"", ""The Spirit's In It"", 'Here You Come Again', 'Love Lives', 'I Fell In Love Without Warning', 'Boats Against The Current', 'Rocking Pneumonia And The Boogie Woogie Flu', ""Rockin' Pneumonia and the Boogie Woogie Flu"", 'Family', 'Shoot Him On Sight', 'Over The Rainbow']"
lastFM_42855,"Ripped, Stripped  Southern Fried",Amund Maarud,,,3056,,,"[""Ah' W Baby"", ""Ah'w Baby"", 'You Wish I Was', 'Catfish', 'Sweeter Than Honey', 'She Loves Me, She Loves Me Not', ""Let's Get High"", 'Heart On The Rocks', ""Ain't No Big Deal On You"", 'D/FW', ""The lights are on but nobody's home"", ""The Lights Are On But Nobody's home (Bonus Track)""]"
lastFM_42865,Suicide Resurrection,Necrobastard,,,,,,[]
lastFM_42872,Classics,Neil Diamond,,,,,,[]
lastFM_42885,Apocalypse,Striver,,,,,,[]
lastFM_42891,Numb  Encore,Jay-Z,,,,,,[]
lastFM_42892,Original  Classics,Smokie,,,11423,,,"['Pass It Around', ""Daydreamin'"", 'Oh Well, Oh Well', 'My Woman', 'It Makes Me Money', 'Headspin', ""Goin' Tomorrow"", 'I Do Declare', ""Don't Turn Out Your Light"", 'Will You Love Me', ""A Day At The Mother-In-Law's"", 'The Coldest Night', 'Shy Guy', ""Don't Play Your Rock 'N' Roll To Me"", 'If You Think You Know How To Love Me', ""It's Natural"", 'Give It To Me', ""We're Flyin' High"", 'Changing All The Time', 'Julia', 'Take Me In', 'Umbrella Day', 'Back To Bradford', ""Something's Been Making Me Blue"", 'Wild Wild Angels', 'Poor Lady (Midnight Baby)', 'When My Back Was Against The Wall', 'Make Ya Boogie', 'Stranger', 'Little Lucy', 'Going Home', ""I'll Meet You At Midnight"", ""It's Your Life"", ""I Can't Stay Here Tonight"", 'Sunshine Avenue', 'Think Of Me', 'In The Heat Of The Night', 'Needles and Pins', 'No One Could Ever Love You More', 'The Dancer', ""Baby It's You"", 'Walk Right Back', ""The Girl Can't Help It"", 'Power Of Love', 'No More Letters', 'Mexican Girl', 'You Took Me By Surprise', 'Oh Carol', 'Liverpool Docks', 'Light Up My Life', ""Petesey's Song"", 'For a Few Dollars More']"
